ID,INV,DATE,CATALOG,PCODE,QTY,custnum
450,160439,12/97/16 00:00:00,Toys,TY5400,3,1647
451,176966,3/98/19 00:00:00,Sports,SP14OO,4,1648
452,177343,3/98/21 00:00:00,Sports,SP1600,1,1649
453,182271,4/98/13 00:00:00,Pets,PT4100,1,165
454,186037,4/98/30 00:00:00,Gardening,GD2200,1,1650
455,196875,6/98/16 00:00:00,Toys,TY5200,1,1651
456,224696,10/98/12 00:00:00,Pets,PT1300,1,1652
457,224696,10/98/12 00:00:00,Pets,PT1400,1,1653
458,224696,10/98/12 00:00:00,Pets,PT3100,1,1654
459,224696,10/98/12 00:00:00,Pets,PT3500,1,1655
460,230059,11/98/4 00:00:00,Software,SW7935,1,1656
461,100784,4/00/27 00:00:00,Sports,SP2700,1,1657
462,113757,7/00/20 00:00:00,Toys,TY1950,3,1658
463,124646,9/00/17 00:00:00,Sports,SP3400,1,1659
464,124829,9/00/18 00:00:00,Gardening,GD2200,1,166
465,135138,11/00/11 00:00:00,Gardening,GD1500,1,1660
466,150217,01/01/30 0:00:00,Pets,PT3300,2,1661
467,150217,01/01/30 0:00:00,Pets,PT3500,2,1662
468,150217,01/01/30 0:00:00,Pets,PT4100,1,1663
469,150217,01/01/30 0:00:00,Pets,PT4400,3,1664
470,160439,03/01/25 0:00:00,Toys,TY5400,3,1665
471,127055,6/97/23 00:00:00,Toys,TY1800,1,1666
472,145974,9/97/30 00:00:00,Pets,PT1200,1,1667
473,151400,10/97/29 00:00:00,Sports,SP2400,3,1668
474,157967,12/97/3 00:00:00,Gardening,GD1100,4,1669
475,171198,2/98/17 00:00:00,Sports,SP2200,1,167
476,182688,4/98/15 00:00:00,Sports,SP1500,1,1670
477,184078,4/98/21 00:00:00,Sports,SP1200,3,1671
478,184078,4/98/21 00:00:00,Sports,SP3000,1,1672
479,184078,4/98/21 00:00:00,Sports,SP3200,1,1673
480,188498,5/98/11 00:00:00,Gardening,GD1500,1,1674
481,195176,6/98/9 00:00:00,Toys,TY3700,3,1675
482,198750,6/98/24 00:00:00,Toys,TY2400,1,1676
483,206413,7/98/27 00:00:00,Software,SW7935,1,1677
484,207364,7/98/31 00:00:00,Pets,PT1300,2,1678
485,207364,7/98/31 00:00:00,Pets,PT2000,1,1679
486,207364,7/98/31 00:00:00,Pets,PT2300,1,168
487,207364,7/98/31 00:00:00,Pets,PT4200,1,1680
488,127055,9/00/30 00:00:00,Toys,TY1800,1,1681
489,145974,01/01/2007 0:00:00,Pets,PT1200,1,1682
490,151400,02/01/2005 0:00:00,Sports,SP2400,3,1683
491,157967,03/01/12 0:00:00,Gardening,GD1100,4,1684
492,171198,05/01/27 0:00:00,Sports,SP2200,1,1685
493,122960,6/97/1 00:00:00,Toys,TY1300,2,1686
494,122960,6/97/1 00:00:00,Toys,TY2100,1,1687
495,122960,6/97/1 00:00:00,Toys,TY2700,1,1688
496,122960,6/97/1 00:00:00,Toys,TY4100,1,1689
497,124470,6/97/9 00:00:00,Pets,PT4500,1,169
498,128060,6/97/28 00:00:00,Sports,SP3300,1,1690
499,131682,7/97/17 00:00:00,Pets,PT1300,1,1691
500,147630,10/97/9 00:00:00,Pets,PT1400,1,1692
501,147630,10/97/9 00:00:00,Pets,PT2200,1,1693
502,147630,10/97/9 00:00:00,Pets,PT4600,1,1694
503,148925,10/97/16 00:00:00,Toys,TY4400,1,1695
504,154534,11/97/15 00:00:00,Software,SW7573,1,1696
505,191276,5/98/23 00:00:00,Gardening,GD4000,2,1697
506,197119,6/98/17 00:00:00,Toys,TY4100,3,1698
507,197119,6/98/17 00:00:00,Toys,TY4400,2,1699
508,202260,7/98/9 00:00:00,Toys,TY3100,1,17
509,229359,11/98/1 00:00:00,Pets,PT1400,1,170
510,229359,11/98/1 00:00:00,Pets,PT2100,2,1700
511,229359,11/98/1 00:00:00,Pets,PT2400,1,1701
512,229359,11/98/1 00:00:00,Pets,PT3500,3,1702
513,235418,11/98/27 00:00:00,Pets,PT1000,1,1703
514,122960,9/00/8 00:00:00,Toys,TY1300,2,1704
515,122960,9/00/8 00:00:00,Toys,TY2100,1,1705
516,122960,9/00/8 00:00:00,Toys,TY2700,1,1706
517,122960,9/00/8 00:00:00,Toys,TY4100,1,1707
518,124470,9/00/16 00:00:00,Pets,PT4500,1,1708
519,128060,10/00/5 00:00:00,Sports,SP3300,1,1709
520,131682,10/00/24 00:00:00,Pets,PT1300,1,171
521,147630,01/01/16 0:00:00,Pets,PT1400,1,1710
522,147630,01/01/16 0:00:00,Pets,PT2200,1,1711
523,147630,01/01/16 0:00:00,Pets,PT4600,1,1712
524,148925,01/01/23 0:00:00,Toys,TY4400,1,1713
525,154534,02/01/22 0:00:00,Software,SW7573,1,1714
526,118074,5/97/6 00:00:00,Pets,PT4600,1,1715
527,121807,5/97/26 00:00:00,Pets,PT1300,1,1716
528,155108,11/97/18 00:00:00,Gardening,GD1300,1,1717
529,186045,4/98/30 00:00:00,Sports,SP1100,1,1718
530,191733,5/98/25 00:00:00,Pets,PT3500,1,1719
531,238049,12/98/8 00:00:00,Pets,PT1300,1,172
532,118074,8/00/13 00:00:00,Pets,PT4600,1,1720
533,121807,9/00/2 00:00:00,Pets,PT1300,1,1721
534,155108,02/01/25 0:00:00,Gardening,GD1300,1,1722
535,105529,2/97/21 00:00:00,Gardening,GD2100,1,1723
536,114435,4/97/16 00:00:00,Sports,SP1500,1,1724
537,116766,4/97/29 00:00:00,Sports,SP2200,1,1725
538,117899,5/97/5 00:00:00,Sports,SP2200,3,1726
539,117899,5/97/5 00:00:00,Sports,SP2400,1,1727
540,117899,5/97/5 00:00:00,Sports,SP3400,1,1728
541,117899,5/97/5 00:00:00,Sports,SP3400,1,1729
542,132818,7/97/23 00:00:00,Sports,SP1500,1,173
543,132818,7/97/23 00:00:00,Sports,SP2000,1,1730
544,132818,7/97/23 00:00:00,Sports,SP2400,3,1731
545,132818,7/97/23 00:00:00,Sports,SP3100,2,1732
546,141045,9/97/4 00:00:00,Software,SW2927,1,1733
547,165499,1/98/15 00:00:00,Gardening,GD3300,1,1734
548,166670,1/98/22 00:00:00,Sports,SP2500,1,1735
549,175752,3/98/13 00:00:00,Software,SW4155,1,1736
550,188068,5/98/9 00:00:00,Toys,TY4800,2,1737
551,199909,6/98/29 00:00:00,Toys,TY2400,1,1738
552,199909,6/98/29 00:00:00,Toys,TY3100,2,1739
553,199909,6/98/29 00:00:00,Toys,TY5100,1,174
554,212593,8/98/22 00:00:00,Sports,SP1000,2,1740
555,236613,12/98/2 00:00:00,Pets,PT4500,1,1741
556,105529,5/00/31 00:00:00,Gardening,GD2100,1,1742
557,114435,7/00/24 00:00:00,Sports,SP1500,1,1743
558,116766,8/00/6 00:00:00,Sports,SP2200,1,1744
559,117899,8/00/12 00:00:00,Sports,SP2200,3,1745
560,117899,8/00/12 00:00:00,Sports,SP2400,1,1746
561,117899,8/00/12 00:00:00,Sports,SP3400,1,1747
562,117899,8/00/12 00:00:00,Sports,SP3400,1,1748
563,132818,10/00/30 00:00:00,Sports,SP1500,1,1749
564,132818,10/00/30 00:00:00,Sports,SP2000,1,175
565,132818,10/00/30 00:00:00,Sports,SP2400,3,1750
566,132818,10/00/30 00:00:00,Sports,SP3100,2,1751
567,141045,12/00/12 00:00:00,Software,SW2927,1,1752
568,165499,04/01/24 0:00:00,Gardening,GD3300,1,1753
569,166670,05/01/2001 0:00:00,Sports,SP2500,1,1754
570,104736,2/97/16 00:00:00,Sports,SP2300,4,1755
571,107409,3/97/5 00:00:00,Software,SW3895,1,1756
572,107409,3/97/5 00:00:00,Software,SW4155,1,1757
573,107409,3/97/5 00:00:00,Software,SW4773,1,1758
574,107409,3/97/5 00:00:00,Software,SW5901,1,1759
575,125050,6/97/12 00:00:00,Sports,SP2500,1,176
576,131882,7/97/18 00:00:00,Sports,SP1300,4,1760
577,151404,10/97/29 00:00:00,Collectibles,CC3400,1,1761
578,154924,11/97/17 00:00:00,Toys,TY1950,1,1762
579,156066,11/97/23 00:00:00,Toys,TY1600,4,1763
580,166982,1/98/24 00:00:00,Gardening,GD1300,1,1764
581,170433,2/98/13 00:00:00,Gardening,GD4100,1,1765
582,204070,7/98/17 00:00:00,Sports,SP2600,1,1766
583,208521,8/98/5 00:00:00,Pets,PT2100,1,1767
584,223986,10/98/9 00:00:00,Collectibles,CC2300,1,1768
585,225836,10/98/17 00:00:00,Sports,SP2200,1,1769
586,104736,5/00/26 00:00:00,Sports,SP2300,4,177
587,107409,6/00/12 00:00:00,Software,SW3895,1,1770
588,107409,6/00/12 00:00:00,Software,SW4155,1,1771
589,107409,6/00/12 00:00:00,Software,SW4773,1,1772
590,107409,6/00/12 00:00:00,Software,SW5901,1,1773
591,125050,9/00/19 00:00:00,Sports,SP2500,1,1774
592,131882,10/00/25 00:00:00,Sports,SP13OO,4,1775
593,151404,02/01/2005 0:00:00,Collectibles,CC3400,1,1776
594,154924,02/01/24 0:00:00,Toys,TY1950,1,1777
595,156066,03/01/2002 0:00:00,Toys,TY16OO,4,1778
596,166982,05/01/2003 0:00:00,Gardening,GD1300,1,1779
597,170433,05/01/23 0:00:00,Gardening,GD4100,1,178
598,114270,4/97/15 00:00:00,Software,SW6269,1,1780
599,138893,8/97/24 00:00:00,Toys,TY4400,1,1781
600,158926,12/97/8 00:00:00,Pets,PT2100,1,1782
601,168314,2/98/1 00:00:00,Gardening,GD2400,1,1783
602,243350,4/98/2 00:00:00,Pets,PT3200,3,1784
603,243350,4/98/2 00:00:00,Pets,PT3200,4,1785
604,196885,6/98/16 00:00:00,Sports,SP1000,1,1786
605,206420,7/98/27 00:00:00,Collectibles,CC4700,1,1787
606,208991,8/98/7 00:00:00,Software,SW9521,1,1788
607,229613,11/98/2 00:00:00,Pets,PT2300,4,1789
608,114270,7/00/23 00:00:00,Software,SW6269,1,179
609,138893,12/00/1 00:00:00,Toys,TY4400,1,1790
610,158926,03/01/17 0:00:00,Pets,PT2100,1,1791
611,168314,05/01/11 0:00:00,Gardening,GD2400,1,1792
612,98769,1/97/2 00:00:00,Gardening,GD1010,1,1793
613,98769,1/97/2 00:00:00,Gardening,GD1200,1,1794
614,98769,1/97/2 00:00:00,Gardening,GD3000,1,1795
615,98769,1/97/2 00:00:00,Gardening,GD3400,1,1796
616,99531,1/97/8 00:00:00,Gardening,GD2000,3,1797
617,99531,1/97/8 00:00:00,Gardening,GD3300,1,1798
618,99531,1/97/8 00:00:00,Gardening,GD4100,1,1799
619,105981,2/97/24 00:00:00,Toys,TY1500,1,18
620,105981,2/97/24 00:00:00,Toys,TY2200,1,180
621,105981,2/97/24 00:00:00,Toys,TY3600,1,1800
622,105981,2/97/24 00:00:00,Toys,TY4700,2,1801
623,112152,4/97/3 00:00:00,Sports,SP1000,3,1802
624,125258,6/97/13 00:00:00,Pets,PT3400,3,1803
625,133973,7/97/29 00:00:00,Toys,TY1600,1,1804
626,135904,8/97/8 00:00:00,Software,SW1612,1,1805
627,140077,8/97/30 00:00:00,Sports,SP2600,1,1806
628,147828,10/97/10 00:00:00,Gardening,GD1200,2,1807
629,153756,11/97/11 00:00:00,Toys,TY1600,3,1808
630,153756,11/97/11 00:00:00,Toys,TY1650,1,1809
631,153756,11/97/11 00:00:00,Toys,TY1950,3,181
632,153756,11/97/11 00:00:00,Toys,TY2300,1,1810
633,165674,1/98/16 00:00:00,Gardening,GD4200,1,1811
634,166984,1/98/24 00:00:00,Gardening,GD3100,1,1812
635,186702,5/98/3 00:00:00,Software,SW2842,1,1813
636,193843,6/98/3 00:00:00,Software,SW6269,1,1814
637,200649,7/98/2 00:00:00,Sports,SP1200,1,1815
638,200649,7/98/2 00:00:00,Sports,SP2400,1,1816
639,200649,7/98/2 00:00:00,Sports,SP3100,1,1817
640,221592,9/98/29 00:00:00,Toys,TY3500,1,1818
641,226801,10/98/21 00:00:00,Pets,PT3300,1,1819
642,98769,4/00/11 00:00:00,Gardening,GD1010,1,182
643,98769,4/00/11 00:00:00,Gardening,GD1200,1,1820
644,98769,4/00/11 00:00:00,Gardening,GD3000,1,1821
645,98769,4/00/11 00:00:00,Gardening,GD3400,1,1822
646,99531,4/00/17 00:00:00,Gardening,GD2000,3,1823
647,99531,4/00/17 00:00:00,Gardening,GD3300,1,1824
648,99531,4/00/17 00:00:00,Gardening,GD4100,1,1825
649,105981,6/00/3 00:00:00,Toys,TY1500,1,1826
650,105981,6/00/3 00:00:00,Toys,TY2200,1,1827
651,105981,6/00/3 00:00:00,Toys,TY3600,1,1828
652,105981,6/00/3 00:00:00,Toys,TY4700,2,1829
653,112152,7/00/11 00:00:00,Sports,SP1000,3,183
654,125258,9/00/20 00:00:00,Pets,PT3400,3,1830
655,133973,11/00/5 00:00:00,Toys,TY1600,1,1831
656,135904,11/00/15 00:00:00,Software,SW1612,1,1832
657,140077,12/00/7 00:00:00,Sports,SP2600,1,1833
658,147828,01/01/17 0:00:00,Gardening,GD1200,2,1834
659,153756,02/01/18 0:00:00,Toys,TY1600,3,1835
660,153756,02/01/18 0:00:00,Toys,TY1650,1,1836
661,153756,02/01/18 0:00:00,Toys,TY1950,3,1837
662,153756,02/01/18 0:00:00,Toys,TY2300,1,1838
663,165674,04/01/25 0:00:00,Gardening,GD4200,1,1839
664,166984,05/01/2003 0:00:00,Gardening,GD3100,1,184
665,136692,8/97/12 00:00:00,Sports,SP1100,1,1840
666,162712,12/97/28 00:00:00,Toys,TY3500,1,1841
667,198311,6/98/22 00:00:00,Toys,TY1500,2,1842
668,198311,6/98/22 00:00:00,Toys,TY1850,4,1843
669,198311,6/98/22 00:00:00,Toys,TY5300,1,1844
670,203664,7/98/15 00:00:00,Gardening,GD1200,1,1845
671,224704,10/98/12 00:00:00,Sports,SP1000,1,1846
672,136692,11/00/19 00:00:00,Sports,SP1100,1,1847
673,162712,04/01/2006 0:00:00,Toys,TY3500,1,1848
674,103607,2/97/8 00:00:00,Pets,PT2OOO,4,1849
675,109144,3/97/16 00:00:00,Toys,TY4300,1,185
676,128648,7/97/1 00:00:00,Gardening,GD1100,1,1850
677,128648,7/97/1 00:00:00,Gardening,GD1600,1,1851
678,128648,7/97/1 00:00:00,Gardening,GD2100,1,1852
679,128648,7/97/1 00:00:00,Gardening,GD3200,3,1853
680,132446,7/97/21 00:00:00,Pets,PT1400,1,1854
681,132446,7/97/21 00:00:00,Pets,PT2000,1,1855
682,132446,7/97/21 00:00:00,Pets,PT2100,1,1856
683,161216,12/97/20 00:00:00,Software,SW2782,4,1857
684,182278,4/98/13 00:00:00,Toys,TY2700,1,1858
685,182278,4/98/13 00:00:00,Toys,TY4700,4,1859
686,182278,4/98/13 00:00:00,Toys,TY4800,2,186
687,182278,4/98/13 00:00:00,Toys,TY5400,4,1860
688,196404,6/98/14 00:00:00,Gardening,GD1001,1,1861
689,214454,8/98/30 00:00:00,Pets,PT3400,1,1862
690,216352,9/98/7 00:00:00,Pets,PT1100,1,1863
691,216352,9/98/7 00:00:00,Pets,PT1300,1,1864
692,216352,9/98/7 00:00:00,Pets,PT14OO,2,1865
693,216352,9/98/7 00:00:00,Pets,PT3100,1,1866
694,232177,11/98/13 00:00:00,Sports,SP3400,1,1867
695,240100,12/98/17 00:00:00,Pets,PT2300,3,1868
696,242162,12/98/26 00:00:00,Toys,TY3500,1,1869
697,103607,5/00/18 00:00:00,Pets,PT2OOO,4,187
698,109144,6/00/23 00:00:00,Toys,TY4300,1,1870
699,128648,10/00/8 00:00:00,Gardening,GD1100,1,1871
700,128648,10/00/8 00:00:00,Gardening,GD1600,1,1872
701,128648,10/00/8 00:00:00,Gardening,GD2100,1,1873
702,128648,10/00/8 00:00:00,Gardening,GD3200,3,1874
703,132446,10/00/28 00:00:00,Pets,PT1400,1,1875
704,132446,10/00/28 00:00:00,Pets,PT2000,1,1876
705,132446,10/00/28 00:00:00,Pets,PT2100,1,1877
706,161216,03/01/29 0:00:00,Software,SW2782,4,1878
707,103884,2/97/10 00:00:00,Software,SW4550,2,1879
708,103884,2/97/10 00:00:00,Software,SW5493,1,188
709,103884,2/97/10 00:00:00,Software,SW7573,2,1880
710,108333,3/97/11 00:00:00,Sports,SP3000,1,1881
711,122789,5/97/31 00:00:00,Pets,PT1200,3,1882
712,136094,8/97/9 00:00:00,Pets,PT1400,1,1883
713,159499,12/97/11 00:00:00,Pets,PT1400,2,1884
714,162903,12/97/29 00:00:00,Toys,TY3500,4,1885
715,165341,1/98/14 00:00:00,Sports,SP2300,1,1886
716,166341,1/98/20 00:00:00,Sports,SP2600,1,1887
717,184312,4/98/22 00:00:00,Pets,PT1400,4,1888
718,205970,7/98/25 00:00:00,Toys,TY5300,1,1889
719,211924,8/98/19 00:00:00,Gardening,GD10!),3,189
720,219960,9/98/22 00:00:00,Pets,PT1300,3,1890
721,219960,9/98/22 00:00:00,Pets,PT2000,1,1891
722,219960,9/98/22 00:00:00,Pets,PT2400,1,1892
723,228922,10/98/30 00:00:00,Sports,SP2300,1,1893
724,103884,5/00/20 00:00:00,Software,SW4550,2,1894
725,103884,5/00/20 00:00:00,Software,SW5493,1,1895
726,103884,5/00/20 00:00:00,Software,SW7573,2,1896
727,108333,6/00/18 00:00:00,Sports,SP3000,1,1897
728,122789,9/00/7 00:00:00,Pets,PT1200,3,1898
729,136094,11/00/16 00:00:00,Pets,PT1400,1,1899
730,159499,03/01/20 0:00:00,Pets,PT1400,2,19
731,162903,04/01/2007 0:00:00,Toys,TY3500,4,190
732,165341,04/01/23 0:00:00,Sports,SP2300,1,1900
733,166341,04/01/29 0:00:00,Sports,SP2600,1,1901
734,104469,2/97/14 00:00:00,Gardening,GD2100,1,1902
735,121821,5/97/26 00:00:00,Gardening,GD2400,4,1903
736,131889,7/97/18 00:00:00,Toys,TY4200,2,1904
737,133612,7/97/27 00:00:00,Sports,SP3100,1,1905
738,137773,8/97/18 00:00:00,Toys,TY1650,1,1906
739,138515,8/97/22 00:00:00,Sports,SP2300,2,1907
740,138515,8/97/22 00:00:00,Sports,SP2700,3,1908
741,185178,4/98/26 00:00:00,Software,SW9521,1,1909
742,191067,5/98/22 00:00:00,Pets,PT3300,1,191
743,191067,5/98/22 00:00:00,Pets,PT4100,1,1910
744,191067,5/98/22 00:00:00,Pets,PT4300,1,1911
745,225151,10/98/14 00:00:00,Gardening,GD2200,1,1912
746,231492,11/98/10 00:00:00,Pets,PT4300,1,1913
747,234083,11/98/21 00:00:00,Sports,SP1000,1,1914
748,234083,11/98/21 00:00:00,Sports,SP1400,3,1915
749,234083,11/98/21 00:00:00,Sports,SP2700,1,1916
750,104469,5/00/24 00:00:00,Gardening,GD2100,1,1917
751,121821,9/00/2 00:00:00,Gardening,GD2400,4,1918
752,131889,10/00/25 00:00:00,Toys,TY4200,2,1919
753,133612,11/00/3 00:00:00,Sports,SP3100,1,192
754,137773,11/00/25 00:00:00,Toys,TY1650,1,1920
755,138515,11/00/29 00:00:00,Sports,SP2300,2,1921
756,138515,11/00/29 00:00:00,Sports,SP2700,3,1922
757,106332,2/97/26 00:00:00,Gardening,GD1001,1,1923
758,110175,3/97/22 00:00:00,Sports,SP1400,1,1924
759,116055,4/97/25 00:00:00,Pets,PT1300,1,1925
760,119633,5/97/14 00:00:00,Pets,PT3500,1,1926
761,131491,7/97/16 00:00:00,Pets,PT1200,1,1927
762,137062,8/97/14 00:00:00,Toys,TY1400,1,1928
763,137062,8/97/14 00:00:00,Toys,TY4600,4,1929
764,137062,8/97/14 00:00:00,Toys,TY5100,1,193
765,137062,8/97/14 00:00:00,Toys,TY5100,1,1930
766,143160,9/97/15 00:00:00,Toys,TY19OO,3,1931
767,147124,10/97/6 00:00:00,Software,SW2782,1,1932
768,147455,10/97/8 00:00:00,Sports,SP3000,2,1933
769,149673,10/97/20 00:00:00,Sports,SP2500,1,1934
770,157786,12/97/2 00:00:00,Collectibles,CC2300,1,1935
771,157786,12/97/2 00:00:00,Collectibles,CC3100,2,1936
772,157786,12/97/2 00:00:00,Collectibles,CC4300,1,1937
773,157786,12/97/2 00:00:00,Collectibles,CC4600,1,1938
774,187607,5/98/7 00:00:00,Sports,SP1000,1,1939
775,209246,8/98/8 00:00:00,Gardening,GD1400,1,194
776,209246,8/98/8 00:00:00,Gardening,GD1600,4,1940
777,209246,8/98/8 00:00:00,Gardening,gd2300,1,1941
778,216623,9/98/8 00:00:00,Pets,PT4400,1,1942
779,106332,6/00/5 00:00:00,Gardening,GD1001,1,1943
780,110175,6/00/29 00:00:00,Sports,SP1400,1,1944
781,116055,8/00/2 00:00:00,Pets,PT1300,1,1945
782,119633,8/00/21 00:00:00,Pets,PT3500,1,1946
783,131491,10/00/23 00:00:00,Pets,PT1200,1,1947
784,137062,11/00/21 00:00:00,Toys,TY1400,1,1948
785,137062,11/00/21 00:00:00,Toys,TY4600,4,1949
786,137062,11/00/21 00:00:00,Toys,TY5100,1,195
787,137062,11/00/21 00:00:00,Toys,TY5100,1,1950
788,143160,12/00/23 00:00:00,Toys,TY19OO,3,1951
789,147124,01/01/13 0:00:00,Software,SW2782,1,1952
790,147455,01/01/15 0:00:00,Sports,SP3000,2,1953
791,149673,01/01/27 0:00:00,Sports,SP2500,1,1954
792,157786,03/01/11 0:00:00,Collectibles,CC2300,1,1955
793,157786,03/01/11 0:00:00,Collectibles,CC3100,2,1956
794,157786,03/01/11 0:00:00,Collectibles,CC4300,1,1957
795,157786,03/01/11 0:00:00,Collectibles,CC4600,1,1958
796,98894,1/97/3 00:00:00,Pets,PT3200,1,1959
797,112485,4/97/5 00:00:00,Toys,TY1800,1,196
798,112485,4/97/5 00:00:00,Toys,TY4100,1,1960
799,112485,4/97/5 00:00:00,Toys,TY4200,3,1961
800,132637,7/97/22 00:00:00,Toys,TY1700,1,1962
801,166017,1/98/18 00:00:00,Gardening,GD1500,1,1963
802,166017,1/98/18 00:00:00,Gardening,GD2300,4,1964
803,207600,8/98/1 00:00:00,Pets,PT4400,1,1965
804,221110,9/98/27 00:00:00,Toys,TY2200,1,1966
805,223081,10/98/5 00:00:00,Sports,SP2500,1,1967
806,223081,10/98/5 00:00:00,Sports,SP2600,1,1968
807,223081,10/98/5 00:00:00,Sports,SP3100,4,1969
808,241522,12/98/23 00:00:00,Sports,SP1500,1,197
809,98894,4/00/12 00:00:00,Pets,PT3200,1,1970
810,112485,7/00/13 00:00:00,Toys,TY1800,1,1971
811,112485,7/00/13 00:00:00,Toys,TY4100,1,1972
812,112485,7/00/13 00:00:00,Toys,TY4200,3,1973
813,132637,10/00/29 00:00:00,Toys,TY1700,1,1974
814,166017,04/01/27 0:00:00,Gardening,GD1500,1,1975
815,166017,04/01/27 0:00:00,Gardening,GD2300,4,1976
816,100128,1/97/13 00:00:00,Toys,TY1700,4,1977
817,122228,5/97/28 00:00:00,Gardening,GD1001,2,1978
818,186925,5/98/4 00:00:00,Gardening,GD1010,1,1979
819,186925,5/98/4 00:00:00,Gardening,GD2100,2,198
820,186925,5/98/4 00:00:00,Gardening,GD4000,1,1980
821,189194,5/98/14 00:00:00,Sports,SP1000,2,1981
822,213793,8/98/27 00:00:00,Sports,SP2500,1,1982
823,229149,10/98/31 00:00:00,Pets,PT2100,1,1983
824,232423,11/98/14 00:00:00,Pets,PT3300,1,1984
825,235889,11/98/29 00:00:00,Software,SW3909,3,1985
826,239434,12/98/14 00:00:00,Pets,PT4400,2,1986
827,100128,4/00/22 00:00:00,Toys,TY1700,4,1987
828,122228,9/00/4 00:00:00,Gardening,GD1001,2,1988
829,120160,5/97/17 00:00:00,Toys,TY1500,4,1989
830,120160,5/97/17 00:00:00,Toys,TY2600,2,199
831,120160,5/97/17 00:00:00,Toys,TY5200,1,1990
832,120160,5/97/17 00:00:00,Toys,TY5300,2,1991
833,122419,5/97/29 00:00:00,Gardening,GD1600,1,1992
834,122419,5/97/29 00:00:00,Gardening,gd2200,3,1993
835,122419,5/97/29 00:00:00,Gardening,GD3200,1,1994
836,133435,7/97/26 00:00:00,Sports,SP3000,1,1995
837,138334,8/97/21 00:00:00,Sports,SP3000,1,1996
838,142182,9/97/10 00:00:00,Pets,PT1400,3,1997
839,150837,10/97/26 00:00:00,Pets,PT1300,3,1998
840,155292,11/97/19 00:00:00,Toys,TY4500,1,1999
841,198090,6/98/21 00:00:00,Gardening,GD3000,1,2
842,201143,7/98/4 00:00:00,Pets,PT2100,3,20
843,202070,7/98/8 00:00:00,Sports,SP1400,1,200
844,202070,7/98/8 00:00:00,Sports,SP2400,1,2000
845,202070,7/98/8 00:00:00,Sports,SP2500,3,2001
846,202986,7/98/12 00:00:00,Pets,PT4200,4,2002
847,208538,8/98/5 00:00:00,Toys,TY1700,1,2003
848,208538,8/98/5 00:00:00,Toys,TY2700,2,2004
849,208538,8/98/5 00:00:00,Toys,TY5300,1,2005
850,210006,8/98/11 00:00:00,Sports,SP1200,1,2006
851,226583,10/98/20 00:00:00,Pets,PT2300,1,2007
852,226582,10/98/20 00:00:00,Software,SW7384,4,2008
853,120160,8/00/24 00:00:00,Toys,TY1500,4,2009
854,120160,8/00/24 00:00:00,Toys,TY2600,2,201
855,120160,8/00/24 00:00:00,Toys,TY5200,1,2010
856,120160,8/00/24 00:00:00,Toys,TY5300,2,2011
857,122419,9/00/5 00:00:00,Gardening,GD16OO,1,2012
858,122419,9/00/5 00:00:00,Gardening,GD2200,3,2013
859,122419,9/00/5 00:00:00,Gardening,GD3200,1,2014
860,133435,11/00/2 00:00:00,Sports,SP3000,1,2015
861,138334,11/00/28 00:00:00,Sports,SP3000,1,2016
862,142182,12/00/18 00:00:00,Pets,PT1400,3,2017
863,150837,02/01/2002 0:00:00,Pets,PT1300,3,2018
864,155292,02/01/26 0:00:00,Toys,TY4500,1,2019
865,100664,1/97/17 00:00:00,Toys,TY1950,4,202
866,149676,10/97/20 00:00:00,Sports,SP3300,3,2020
867,150423,10/97/24 00:00:00,Pets,PT2300,1,2021
868,166021,1/98/18 00:00:00,Pets,PT3300,1,2022
869,166021,1/98/18 00:00:00,Pets,PT4200,1,2023
870,190135,5/98/18 00:00:00,Collectibles,CC2300,1,2024
871,190135,5/98/18 00:00:00,Collectibles,CC3300,1,2025
872,190135,5/98/18 00:00:00,Collectibles,cc1100,2,2026
873,198765,6/98/24 00:00:00,Sports,SP1300,1,2027
874,218764,9/98/17 00:00:00,Toys,TY3200,1,2028
875,228211,10/98/27 00:00:00,Sports,SP2600,3,2029
876,240118,12/98/17 00:00:00,Sports,SP1500,2,203
877,100664,4/00/26 00:00:00,Toys,TY1950,4,2030
878,149676,01/01/27 0:00:00,Sports,SP3300,3,2031
879,150423,01/01/31 0:00:00,Pets,PT2300,1,2032
880,166021,04/01/27 0:00:00,Pets,PT3300,1,2033
881,166021,04/01/27 0:00:00,Pets,PT4200,1,2034
882,103076,2/97/4 00:00:00,Pets,PT1200,1,2035
883,103076,2/97/4 00:00:00,Pets,PT2100,2,2036
884,103076,2/97/4 00:00:00,Pets,PT3500,3,2037
885,108833,3/97/14 00:00:00,Gardening,GD2000,1,2038
886,130954,7/97/13 00:00:00,Toys,TY1300,3,2039
887,130954,7/97/13 00:00:00,Toys,TY4200,1,204
888,130954,7/97/13 00:00:00,Toys,TY5300,1,2040
889,157794,12/97/2 00:00:00,Sports,SP3300,1,2041
890,187853,5/98/8 00:00:00,Gardening,GD4100,2,2042
891,202511,7/98/10 00:00:00,Sports,SP3000,1,2043
892,226081,10/98/18 00:00:00,Toys,TY1400,1,2044
893,226081,10/98/18 00:00:00,Toys,TY1850,1,2045
894,226081,10/98/18 00:00:00,Toys,TY2200,1,2046
895,226081,10/98/18 00:00:00,Toys,TY4600,1,2047
896,230095,11/98/4 00:00:00,Software,SW9521,1,2048
897,103076,5/00/14 00:00:00,Pets,PT1200,1,2049
898,103076,5/00/14 00:00:00,Pets,PT2100,2,205
